"","rii","rii_infci","rii_supci","encuesta","ccaa","sexo","nombre","nombre_notilde","abreviatura","id_mapa","fr"
"659",1.16999561390091,0.975036863481545,1.40393639237342,2017-01-01,13,"Hombre","Madrid","Madrid","MD",72,"hta"
"660",1.16765796110512,0.96928169734963,1.40663453963928,2017-01-01,14,"Hombre","Murcia","Murcia","MC",73,"hta"
"661",1.11071061035571,0.905887638450957,1.36184445795761,2017-01-01,15,"Hombre","Navarra","Navarra","NC",74,"hta"
"662",1.17939311871139,0.980943907451573,1.41798946697923,2017-01-01,16,"Hombre","País Vasco","Pais Vasco","PV",75,"hta"
"663",1.19243805865067,0.984048593018804,1.44495763096061,2017-01-01,17,"Hombre","La Rioja","La Rioja","RI",76,"hta"
"664",1.15027379885723,0.958601334618112,1.38027119779105,2020-01-01,1,"Hombre","Andalucía","Andalucia","AN",61,"hta"
"665",1.18649074902171,0.982986394228936,1.43212592338917,2020-01-01,2,"Hombre","Aragón","Aragon","AR",62,"hta"
"666",1.12636991828835,0.925889853606495,1.370259310957,2020-01-01,3,"Hombre","Asturias","Asturias","AS",63,"hta"
"667",1.19243805865067,0.982121746702725,1.44779252520611,2020-01-01,4,"Hombre","Balears","Balears","IB",64,"hta"
"668",1.15372980166601,0.957719826945968,1.38985579895214,2020-01-01,5,"Hombre","Canarias","Canarias","CN",65,"hta"
"669",1.1948253212348,0.986018659614749,1.44785043806537,2020-01-01,6,"Hombre","Cantabria","Cantabria","CB",66,"hta"
"670",1.12299587213325,0.921308810311724,1.36883498205301,2020-01-01,7,"Hombre","Castilla y León","Castilla y Leon","CL",67,"hta"
"671",1.13655300269706,0.93977010761156,1.37454119627481,2020-01-01,8,"Hombre","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"672",1.13428216828303,0.939732517559062,1.36910877642795,2020-01-01,9,"Hombre","Cataluña","Catalunya","CT",69,"hta"
"673",1.11963193294859,0.92396600420798,1.35673353734778,2020-01-01,10,"Hombre","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"674",1.15488410852491,0.958678025792487,1.39124634991069,2020-01-01,11,"Hombre","Extremadura","Extremadura","EX",70,"hta"
"675",1.19363109312714,0.986965692030807,1.44357113725835,2020-01-01,12,"Hombre","Galicia","Galicia","GA",71,"hta"
"676",1.21288279351912,0.997004495503373,1.47550455133305,2020-01-01,13,"Hombre","Madrid","Madrid","MD",72,"hta"
"677",1.14224999833089,0.946333722444175,1.37872615943251,2020-01-01,14,"Hombre","Murcia","Murcia","MC",73,"hta"
"678",1.19363109312714,0.985033133800169,1.44640331131128,2020-01-01,15,"Hombre","Navarra","Navarra","NC",74,"hta"
"679",1.16999561390091,0.971222200600746,1.40945062386409,2020-01-01,16,"Hombre","País Vasco","Pais Vasco","PV",75,"hta"
"680",1.19721736312181,0.986058101149959,1.45359529310572,2020-01-01,17,"Hombre","La Rioja","La Rioja","RI",76,"hta"
"681",2.01576746739001,1.41929461756607,2.86291403652054,2001-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"682",2.29790996744148,1.60846450450112,3.28287643506604,2001-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"683",2.23669649881999,1.5625514029886,3.20169385676849,2001-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"684",2.40849001175893,1.67927138510812,3.45436966781225,2001-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"685",2.21001654074135,1.54391284118576,3.16350313311676,2001-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"686",2.31868450232752,1.62300602372301,3.31255567924582,2001-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"687",2.41089970641721,1.68095149640886,3.45782576524076,2001-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"688",2.53704495447259,1.78282645322173,3.610332957189,2001-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"689",2.61692509324691,1.83535881151151,3.73131231926549,2001-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"690",2.17059212718344,1.52830610319929,3.08280531807597,2001-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"691",2.17059212718344,1.52232687022798,3.09491363171246,2001-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"692",2.24117436819438,1.57800280501792,3.18305045636115,2001-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"693",2.14684645441968,1.52050117362076,3.03120430211776,2001-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"694",2.16409010870612,1.50886845143763,3.1038398305283,2001-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"695",2.46946122668849,1.7083363462272,3.56969443610185,2001-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"696",2.55998141832927,1.79190625477363,3.65728109086769,2001-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"697",2.39168945223717,1.66429231992139,3.43700344433045,2001-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"698",2.32100434655864,1.67638552088043,3.21349779608861,2003-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"699",2.36316069370579,1.70349155386542,3.27828362377501,2003-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"700",2.66445624192942,1.87236062301113,3.79164514458732,2003-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"701",2.4620639444797,1.74375354576658,3.47627041758477,2003-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"702",1.96206992468311,1.38419673962369,2.78119307692675,2003-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"703",2.26143597798651,1.60480138297626,3.18674493727518,2003-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"704",2.5092903899363,1.82306654855988,3.45381701287897,2003-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"705",2.05032845035115,1.45784599436516,2.8836014027325,2003-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"706",2.28416378741542,1.64977679004354,3.16249097406825,2003-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"707",2.09174783254322,1.49900266954081,2.91888005529009,2003-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"708",2.05237980430753,1.45644713377109,2.89214950783889,2003-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"709",2.17276380496855,1.56011572312419,3.02599511190594,2003-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"710",2.4645272398666,1.75923666165541,3.45257386253482,2003-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"711",1.93092661673946,1.35955848002736,2.7424179643658,2003-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"712",2.36789174456705,1.6770562092175,3.34330553929669,2003-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"713",2.6300424848643,1.85543654016761,3.72803020876496,2003-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"714",2.23222757623457,1.58097224068629,3.15175676325542,2003-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"715",2.37263226699844,1.71367467909625,3.28497814846103,2006-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"716",2.53958326837248,1.82350413704005,3.53686237721752,2006-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"717",2.27960002512414,1.62723132990246,3.19350800285873,2006-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"718",2.32565100035667,1.66989374724441,3.23892019141046,2006-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"719",1.77890854630248,1.23787970410807,2.55639995195504,2006-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"720",2.29102656780116,1.65149345041385,3.17821589486503,2006-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"721",2.45714473743752,1.75740800659274,3.43549149546809,2006-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"722",2.36316069370579,1.67698912831076,3.33009222898265,2006-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"723",2.36552503637381,1.70185698669149,3.2880017189868,2006-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"724",2.16842261999065,1.55699860983027,3.0199491696397,2006-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"725",2.22999646440018,1.57629948194852,3.15478390254252,2006-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"726",2.00571378520369,1.44582486568359,2.78241707113958,2006-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"727",2.35843909549046,1.70342341556604,3.2653272910949,2006-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"728",1.95814970635881,1.39503569115028,2.74856786592425,2006-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"729",2.25691762588875,1.62372030350347,3.13704100334078,2006-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"730",2.27732156451919,1.63198978935554,3.17783453183989,2006-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"731",2.51682956421314,1.77905086467884,3.56056770554496,2006-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"732",2.11700001661267,1.52007549289023,2.94833321851451,2009-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"733",2.3513743805749,1.66862511013967,3.31348332470031,2009-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"734",2.68049103565783,1.86525915398028,3.85202891346751,2009-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"735",2.25015701899189,1.58432745710931,3.19580815657676,2009-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"736",2.03195828404482,1.44195524265452,2.86337213941363,2009-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"737",2.63794445935415,1.83925389952637,3.78346402985973,2009-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"738",2.46946122668849,1.75930703252928,3.46627316174065,2009-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"739",2.25466183634562,1.60313325711377,3.17097781716885,2009-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"740",2.12123825347001,1.52311868605477,2.95423578555105,2009-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"741",2.34433082804464,1.67672083151455,3.277759140355,2009-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"742",2.08548199250503,1.47126121156747,2.95612710161038,2009-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"743",2.10013158019036,1.4961871919003,2.9478615229362,2009-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"744",2.22776758256244,1.6027485512986,3.09652340530581,2009-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"745",2.03806331185991,1.42937887962217,2.90594895612794,2009-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"746",2.58829666226105,1.80817852717183,3.70498792635815,2009-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"747",2.30712001512656,1.64043262043986,3.24475549795536,2009-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"748",2.29331874026418,1.61155572296987,3.26349921971965,2009-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"749",2.43756599891195,1.76748918507425,3.36167714587854,2011-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"750",2.27960002512414,1.62723132990246,3.19350800285873,2011-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"751",2.26823047256647,1.63185923539462,3.15276548680682,2011-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"752",2.4133118119754,1.71257827818735,3.40076361822385,2011-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"753",1.75417734897709,1.22786882010484,2.50608055297109,2011-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"754",2.41089970641721,1.72433246710907,3.37083335451396,2011-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"755",2.30942828908631,1.66802451321395,3.19747040896635,2011-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"756",2.33964685192599,1.67009414651779,3.27762803261156,2011-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"757",2.31173887247454,1.68283521677133,3.17567433890707,2011-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"758",2.12548497528319,1.53818015482411,2.93703332862929,2011-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"759",2.20339642625594,1.56975569661412,3.09280980582476,2011-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"760",2.24566120226923,1.61562196470448,3.12139494606321,2011-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"761",2.66979048688014,1.91699719339231,3.71820118902857,2011-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"762",1.98774334939826,1.41057863550768,2.80106583469908,2011-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"763",2.29102656780116,1.64503226827897,3.19069895197988,2011-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"764",2.37500608597711,1.71538921089837,3.2882647696462,2011-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"765",2.29331874026418,1.64023578033605,3.20643587190213,2011-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"766",2.18802650874388,1.57724554542835,3.03532954449762,2014-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"767",2.25466183634562,1.59999419321736,3.17719902848597,2014-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"768",2.47193192305747,1.74389305163041,3.5039117946584,2014-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"769",2.41089970641721,1.70083617877247,3.41739990420332,2014-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"770",1.7506725002961,1.20635087847728,2.54059930487358,2014-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"771",2.72917673105153,1.89170776414014,3.93739760998377,2014-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"772",2.30481404828701,1.64522968399587,3.22883050850334,2014-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"773",2.29790996744148,1.62749170774492,3.24449592789846,2014-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"774",2.38214180245798,1.71381177855449,3.31109847535532,2014-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"775",1.9917228142354,1.41063505978158,2.81218004702084,2014-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"776",2.24790798667647,1.58896045416788,3.18012339659524,2014-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"777",2.37026082065224,1.68532765684286,3.33355732643915,2014-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"778",2.37738227996207,1.71710545808985,3.29155467909641,2014-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"779",2.06679686377621,1.45807926838568,2.92964132248074,2014-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"780",2.36552503637381,1.67866695621321,3.3334239868129,2014-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"781",2.39168945223717,1.70724336075828,3.35053488414324,2014-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"782",2.3513743805749,1.65559423704451,3.33956313323128,2014-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"783",2.11065853354355,1.52147460583696,2.92800118262218,2017-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"784",2.19679614235323,1.57120053637939,3.07148144321456,2017-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"785",2.14041556621189,1.51892067440224,3.01620675344692,2017-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"786",2.73190727282593,1.90103789965233,3.92591717854974,2017-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"787",1.99571024596646,1.41069148631249,2.82333835888285,2017-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"788",2.27049983753241,1.60178719060487,3.2183860268529,2017-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"789",2.57024185118773,1.82752026225944,3.61481254682751,2017-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"790",2.17493765551763,1.54341886811649,3.064854203293,2017-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"791",2.47935885365234,1.77329606768271,3.46655047468596,2017-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"792",2.39408233793285,1.71566369513027,3.34076559238891,2017-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"793",2.16842261999065,1.53879554995687,3.05567341874553,2017-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"794",2.28873668636491,1.63375329044722,3.20630761703237,2017-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"795",2.17059212718344,1.56467791859951,3.01114378018947,2017-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"796",2.21222766265879,1.57296126680512,3.11129799233582,2017-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"797",2.40127536909862,1.70403675839073,3.38380223891719,2017-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"798",2.39168945223717,1.71394888898112,3.33742649662266,2017-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"799",2.20339642625594,1.55444722481771,3.12326834499432,2017-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"800",2.02789842868537,1.46181673322659,2.8131926140889,2020-01-01,1,"Mujeres","Andalucía","Andalucia","AN",61,"hta"
"801",2.36552503637381,1.67537999125695,3.33996390485309,2020-01-01,2,"Mujeres","Aragón","Aragon","AR",62,"hta"
"802",1.99371553324308,1.40652201337722,2.82605006511811,2020-01-01,3,"Mujeres","Asturias","Asturias","AS",63,"hta"
"803",2.50678235377345,1.74438141005185,3.60239895528533,2020-01-01,4,"Mujeres","Balears","Balears","IB",64,"hta"
"804",2.0875685175862,1.48432481674077,2.93597618692791,2020-01-01,5,"Mujeres","Canarias","Canarias","CN",65,"hta"
"805",2.32797781457023,1.65851064859104,3.26767917332049,2020-01-01,6,"Mujeres","Cantabria","Cantabria","CB",66,"hta"
"806",2.09803249832603,1.49762422126826,2.93914875408768,2020-01-01,7,"Mujeres","Castilla y León","Castilla y Leon","CL",67,"hta"
"807",2.31868450232752,1.64542712340407,3.26741776944292,2020-01-01,8,"Mujeres","Castilla - La Mancha","Castilla - La Mancha","CM",68,"hta"
"808",2.30481404828701,1.66469179801363,3.19108185882807,2020-01-01,9,"Mujeres","Cataluña","Catalunya","CT",69,"hta"
"809",2.38214180245798,1.71717414368187,3.30461507814843,2020-01-01,10,"Mujeres","Comunitat Valenciana","Comunitat Valenciana","VC",77,"hta"
"810",2.20560092474773,1.56211394984206,3.11416170359396,2020-01-01,11,"Mujeres","Extremadura","Extremadura","EX",70,"hta"
"811",2.30712001512656,1.64687573656898,3.23206095396537,2020-01-01,12,"Mujeres","Galicia","Galicia","GA",71,"hta"
"812",2.60127055327095,1.85684720792399,3.64413854970859,2020-01-01,13,"Mujeres","Madrid","Madrid","MD",72,"hta"
"813",2.21222766265879,1.5698812820932,3.11740211648833,2020-01-01,14,"Mujeres","Murcia","Murcia","MC",73,"hta"
"814",2.52691704397956,1.78268383281037,3.58185205342221,2020-01-01,15,"Mujeres","Navarra","Navarra","NC",74,"hta"
"815",2.40127536909862,1.71072969206309,3.37056369863198,2020-01-01,16,"Mujeres","País Vasco","Pais Vasco","PV",75,"hta"
"816",2.20560092474773,1.55600244952528,3.12639317549417,2020-01-01,17,"Mujeres","La Rioja","La Rioja","RI",76,"hta"
"817",1.47255649127314,1.01470710058809,2.13699363957727,2001-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"col"
"818",1.37575132490604,0.933252016930361,2.02806066704912,2001-01-01,2,"Overall","Aragón","Aragon","AR",62,"col"
"819",1.21531098648973,0.83090484275789,1.77755708942595,2001-01-01,3,"Overall","Asturias","Asturias","AS",63,"col"
"820",1.40073906373854,0.953934755818424,2.05681773592551,2001-01-01,4,"Overall","Balears","Balears","IB",64,"col"
"821",1.28017911277827,0.875255005698043,1.87243551893396,2001-01-01,5,"Overall","Canarias","Canarias","CN",65,"col"
"822",1.52653429596646,1.03553686253681,2.2503370387541,2001-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"col"
"823",1.66196394091911,1.11641203186485,2.47410818056262,2001-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"col"
"824",1.81303094496016,1.2178901787589,2.69899639943959,2001-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"825",1.27634433048945,0.895153560005072,1.81986077334412,2001-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"col"
"826",1.29952654242938,0.898993027841991,1.87851204867774,2001-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"827",1.24234410213776,0.847724142303842,1.82066168827276,2001-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"col"
"828",1.49331726849996,1.02901290698033,2.16712195665667,2001-01-01,12,"Overall","Galicia","Galicia","GA",71,"col"
"829",1.39375284851252,0.979414827948058,1.98337512084284,2001-01-01,13,"Overall","Madrid","Madrid","MD",72,"col"
"830",1.36206237050342,0.927595059245224,2.00002563904445,2001-01-01,14,"Overall","Murcia","Murcia","MC",73,"col"
"831",1.4593629428758,0.982239608383888,2.16824915311982,2001-01-01,15,"Overall","Navarra","Navarra","NC",74,"col"
"832",1.26617431016688,0.87763893999441,1.82671633022207,2001-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"col"
"833",1.27506862411846,0.86495309409529,1.87963949410675,2001-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"col"
"834",1.47993771140229,1.03997845854368,2.10602018881975,2003-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"col"
"835",1.70915654450523,1.18701291982043,2.46098087463697,2003-01-01,2,"Overall","Aragón","Aragon","AR",62,"col"
"836",1.7524240484245,1.19578156393787,2.56818647996489,2003-01-01,3,"Overall","Asturias","Asturias","AS",63,"col"
"837",1.55426070234231,1.07100772036816,2.25556388147716,2003-01-01,4,"Overall","Balears","Balears","IB",64,"col"
"838",0.960789439152323,0.656889147499736,1.40528481845106,2003-01-01,5,"Overall","Canarias","Canarias","CN",65,"col"
"839",1.90980281784711,1.28289597134989,2.84305733630058,2003-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"col"
"840",1.44628760367474,1.03037210088817,2.03008974208459,2003-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"col"
"841",1.35120934153802,0.942103629850005,1.93796799716214,2003-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"842",1.44051400814922,1.02024214889653,2.03390990062358,2003-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"col"
"843",1.22998257178075,0.862638123249635,1.7537563969296,2003-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"844",1.36888973654738,0.94883534415915,1.97490441556574,2003-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"col"
"845",0.973361241524337,0.669409030404078,1.41532615108269,2003-01-01,12,"Overall","Galicia","Galicia","GA",71,"col"
"846",1.29046162087289,0.913967743249794,1.82204591709617,2003-01-01,13,"Overall","Madrid","Madrid","MD",72,"col"
"847",1.40916876192645,0.976754439384704,2.03301517712091,2003-01-01,14,"Overall","Murcia","Murcia","MC",73,"col"
"848",1.4666780300684,1.01462592726702,2.12013549631992,2003-01-01,15,"Overall","Navarra","Navarra","NC",74,"col"
"849",1.36615469302948,0.956265198606612,1.9517374970939,2003-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"col"
"850",1.30343097577837,0.899928466934961,1.88785261389152,2003-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"col"
"851",1.37300257192546,0.978161978962691,1.92722279444254,2006-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"col"
"852",1.26617431016688,0.879360799187584,1.8231394726803,2006-01-01,2,"Overall","Aragón","Aragon","AR",62,"col"
"853",1.32180734386954,0.923411790886078,1.89208614352965,2006-01-01,3,"Overall","Asturias","Asturias","AS",63,"col"
"854",1.49780394695814,1.06081767259842,2.11479948107222,2006-01-01,4,"Overall","Balears","Balears","IB",64,"col"
"855",1.3178478640273,0.926075050096248,1.87535879790825,2006-01-01,5,"Overall","Canarias","Canarias","CN",65,"col"
"856",1.56049019583267,1.10521512579652,2.20330829216158,2006-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"col"
"857",1.49481133267604,1.04837358855016,2.13135941681519,2006-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"col"
"858",1.34447015683205,0.937404868393478,1.92830234145238,2006-01-01,8,"Overall","Castilla - La Mancha","Castilla - La Mancha","CM",68,"col"
"859",1.3178478640273,0.938868361215777,1.84980457800535,2006-01-01,9,"Overall","Cataluña","Catalunya","CT",69,"col"
"860",1.39933902481093,0.994972679489514,1.96804369278106,2006-01-01,10,"Overall","Comunitat Valenciana","Comunitat Valenciana","VC",77,"col"
"861",1.3178478640273,0.913456064596968,1.90126603788831,2006-01-01,11,"Overall","Extremadura","Extremadura","EX",70,"col"
"862",1.05759768373661,0.757902901371165,1.47579968175538,2006-01-01,12,"Overall","Galicia","Galicia","GA",71,"col"
"863",1.17233794668072,0.838483815193478,1.63912079914199,2006-01-01,13,"Overall","Madrid","Madrid","MD",72,"col"
"864",1.33375730412338,0.942782188715374,1.88687118572573,2006-01-01,14,"Overall","Murcia","Murcia","MC",73,"col"
"865",1.34850962347291,0.956953957473047,1.90027763655523,2006-01-01,15,"Overall","Navarra","Navarra","NC",74,"col"
"866",1.37163025562604,0.971455321902327,1.93665062688073,2006-01-01,16,"Overall","País Vasco","Pais Vasco","PV",75,"col"
"867",2.00370907394118,1.34597680697429,2.98285232865152,2006-01-01,17,"Overall","La Rioja","La Rioja","RI",76,"col"
"868",1.44918307338664,1.07160765265692,1.95979524314084,2011-01-01,1,"Overall","Andalucía","Andalucia","AN",61,"col"
"869",1.46521208513296,1.05001032767289,2.04459556048147,2011-01-01,2,"Overall","Aragón","Aragon","AR",62,"col"
"870",1.45353715045685,1.04368737981885,2.02433246641818,2011-01-01,3,"Overall","Asturias","Asturias","AS",63,"col"
"871",1.58090900306142,1.11529617785298,2.240905443406,2011-01-01,4,"Overall","Balears","Balears","IB",64,"col"
"872",1.08328706767496,0.780890768499584,1.50278491990194,2011-01-01,5,"Overall","Canarias","Canarias","CN",65,"col"
"873",1.74717465430745,1.23501115200162,2.4717341764136,2011-01-01,6,"Overall","Cantabria","Cantabria","CB",66,"col"
"874",1.12187343757194,0.803964632659663,1.56549176269831,2011-01-01,7,"Overall","Castilla y León","Castilla y Leon","CL",67,"col"
